"date","close","macd","stochfast","stochslow","stoch_volume","smi","rsi","dmi_dx","dmi_adx"
2004-09-28,63.493492,9.80939611511855,100,94.650345491416,100,47.2879305040044,74.7462012520301,56.1492976363036,38.963326617741
2004-09-29,65.605606,11.2202749773575,100,94.2489250576198,100,51.4128561708727,77.6827622161802,65.4026863953714,40.8518523161432
2004-09-30,64.864868,11.4211363355532,93.7235188789782,95.659137835453,28.5365219208283,53.4591282873129,74.4146086081416,65.4026863953714,42.6054833218023
2004-10-01,66.356354,11.8750372237,100,97.0693506132861,34.3650187844079,56.1135163594795,76.5535285718016,67.4319206537162,44.3788002740819
2004-10-04,67.597595,12.348094244814,100,97.9078396263261,25.4009543587928,59.1015758936802,78.1877977835734,70.000769900987,46.208940961718
2004-10-05,69.254257,12.9852981489758,100,98.6052264175507,33.7185451785265,62.8271332048632,80.1740840853789,60.7095833194103,47.2447011301246
2004-10-06,68.608612,12.7267234915127,93.8218479482472,98.6161518696917,26.9305723167721,65.3821801275666,77.2226597563125,60.7095833194103,48.2064784293593
2004-10-07,69.494492,12.5803779114091,100,98.6270773218327,30.0588905045991,67.7834742445806,78.3977274212096,62.6032558662139,49.2348196748489
2004-10-08,68.933937,11.9090928305328,94.6692577586548,97.3483112892663,17.0718498270811,69.3482735336015,75.7352499207604,62.6032558662139,50.1897079742321
2004-10-11,67.697701,10.670004313354,82.5644022853479,95.5051792999057,14.5243344434826,69.2135092347555,70.0824984950658,44.6762058060557,49.7958863907909
2004-10-12,68.768768,10.0641140690271,92.9577609661512,92.8795763067843,19.6133951378021,69.6600705385627,72.030320429061,42.2782231023462,49.2589104416163
2004-10-13,70.520523,10.1278802426334,100,91.4385827006284,54.1575161085359,70.444881093857,74.9077514519097,53.2852954423229,49.5465093702382
2004-10-14,71.071068,10.1068672865059,100,93.1857050253116,14.3964043103926,71.6482186764215,75.7520510452746,45.6323422934795,49.2669260076126
2004-10-15,72.127129,10.2325118466632,100,96.4977693575167,13.7120596982211,72.6956056710244,77.3279509762918,51.0361745422146,49.3933009029413
2004-10-18,74.654655,11.0090682830689,100,99.217528996239,17.9044848388238,74.4068798346512,80.5808793328036,56.5514617366825,49.9045981053514
2004-10-19,74.044044,10.9333813000458,93.7627754311712,99.3069750479079,82.2352827618751,74.1951750048419,77.6811784095207,60.6769273919979,50.6740501972547
2004-10-20,70.315315,9.16090854522773,47.7080910899713,92.8037379947015,100,69.4451811789268,62.8159380928176,28.7839069945828,49.110468539921
