"date","close","macd","stochfast","stochslow","stoch_volume","smi","rsi","dmi_dx","dmi_adx"
1981-01-22,172,4.87922444735394,76.6666666666667,44.8612798845357,94.9418135729923,16.9689058930726,58.6087211537252,16.4554448570952,11.2941343374815
1981-01-23,171,5.23203971029731,95.6521739130435,58.5331337404138,39.6359027537735,22.1606323783846,58.0807679783709,15.3242163993756,11.5819973419025
1981-01-26,165,4.35236168978497,69.5652173913043,69.8563781172477,77.7278488305104,25.3231917036009,54.8860601073113,10.6923829493004,11.5184534567166
1981-01-27,163,3.38121005936272,60.8695652173913,76.8490229359794,75.7690978223298,26.7432645442623,53.8233064605107,7.21436866167163,11.2110188284991
1981-01-28,155,1.41095552875585,19.047619047619,68.6059351276742,88.6529126213592,24.5509427660151,49.6795618698715,1.65924616524669,10.5287493525525
1981-01-29,146,-1.31332622042073,0,50.6096158270071,2.5121359223301,18.527109478944,45.4410967303934,10.6215114130229,10.5353752140147
1981-01-30,133,-5.15236670588514,0,27.6052449965493,5.16990291262136,8.80659876966958,40.1170119502578,21.7190323215922,11.3342078645559
1981-02-02,120,-9.7020963233427,0,10.9960892569588,80.0242718446602,-3.41444068924769,35.6222914213994,30.951764424851,12.735461904577
1981-02-03,128,-11.0077478147055,15.3846153846154,3.82580382580381,68.7621359223301,-11.9938539634259,40.0720348009779,21.4581410924795,13.3585104179986
1981-02-04,136,-10.1836575179182,30.7692307692308,6.83760683760682,88.2038834951456,-16.0105767900172,44.2238024273957,12.6621766834605,13.308772294103
1981-02-05,136,-9.43899697374694,30.7692307692308,15.3846153846154,25.618932038835,-18.3826177547199,44.2238024273957,11.5744586764859,13.1848927499875
1981-02-06,137,-8.58141993978534,32.6923076923077,24.1452991452991,51.0394622183493,-19.7746864664995,44.7784175836024,11.5744586764859,13.0698617447374
1981-02-09,125,-10.0105513434013,9.61538461538462,27.1367521367521,60.562678949334,-24.2379510709085,39.6795316497411,22.0484784613131,13.7111915102071
1981-02-10,125,-10.7011644934004,9.61538461538462,24.3589743589743,65.6168305738827,-29.0527014068128,39.6795316497411,22.0484784613131,14.3067120067147
1981-02-11,118,-12.2115762316878,0,16.025641025641,57.6923076923077,-34.666704979373,36.8414224272766,27.8316811304937,15.2727812298418
1981-02-12,116,-13.2986184479277,0,8.97435897435896,60.6649760495914,-40.1884045555219,36.0480788129019,29.4423438266389,16.2848928438987
1981-02-13,111,-14.6832831988753,0,3.20512820512819,45.3226260918569,-44.9869954279056,34.0726751038186,33.4416551880988,17.5103758684844
1981-02-17,116,-14.2876458500944,11.3636363636364,2.33100233100231,50.8030431107354,-47.3417397552201,37.7465299125435,27.2286643998185,18.2045393350083
1981-02-18,125,-11.9606948993252,40,6.96969696969695,77.5810791672568,-45.7956141872232,43.8156922956982,13.0566932282696,17.8368360416698
1981-02-19,112,-12.8078549343944,3.84615384615385,13.1041181041181,85.8082432037416,-46.6270633593347,38.0459184381917,24.7859922531323,18.3332043424885
1981-02-20,101,-15.3154445005328,0,16.7132867132867,89.0246267209618,-49.2336678227177,33.9697218543842,33.0200640316255,19.3822657488555
