"date","close","macd","stochfast","stochslow","stoch_volume","smi","rsi","dmi_dx","dmi_adx"
2015-09-03,1.26,-2.28847286827262,46.1538461538461,60.5429949179949,19.9085679144236,-32.6082459939045,35.9476357665764,21.3371972689104,21.6797429057216
2015-09-04,1.27,-2.41778644207477,54.1666666666666,54.5913702163702,8.15653052129336,-31.0670185662748,36.2789874252903,21.3371972689104,21.6552753602351
2015-09-05,1.34,-1.0489889924755,90.9090909090907,55.2309958559958,6.01982168555996,-28.4458955766586,38.6706773600906,18.5769833254006,21.4353973577469
2015-09-06,1.3,-0.970685373029279,72.7272727272726,61.8031274281274,10.8780251594743,-25.9656299134042,37.7976386296618,16.4376030387977,21.0784120492505
2015-09-07,1.25,-1.89208169619058,49.9999999999999,69.1854441854441,10.6024148094379,-24.228110600858,36.6828077306835,19.0587474326163,20.9341502909195
2015-09-08,1.24,-2.62029990551765,42.8571428571428,66.3359788359788,4.89968772246392,-23.4379314277524,36.4512435632451,19.6019232118493,20.8389912138431
2015-09-09,1.21,-3.61663113069998,28.5714285714285,55.6277056277056,0,-23.437047251662,35.7226942847916,21.3080323844548,20.872494154601
2015-09-10,1.17,-4.96968183505474,0,39.8268398268398,27.3995957172686,-24.5635423446756,34.7260829962906,24.7475419922623,21.1492832858626
2015-09-11,0.982978,-9.6020103066902,0,24.6031746031746,100,-27.122529822093,30.4487898054396,34.9237068680802,22.1331706845924
2015-09-12,1.04,-11.1469312905658,15.1243163528919,12.7915907058769,25.7436612067631,-29.1126707665965,33.1523365648057,34.9237068680801,23.0467804119844
2015-09-13,0.936003,-14.1696323581109,0,6.53556236413474,17.6025413554065,-32.1700955584857,30.8007874044112,38.1801008144906,24.1277318693062
2015-09-14,0.875622,-17.1972596468645,0,5.04143878429733,23.7545784756437,-36.0433216254961,29.4927523095143,39.6885483094783,25.23921875789
2015-09-15,0.94441,-17.2360673451948,14.8129325678649,5.00684058596101,21.3625391216942,-38.8075077947503,32.9844010352924,28.73469111435,25.48889535478
2015-09-16,0.907175,-17.7876668053292,6.79468019587489,5.72720685383301,15.7911402847476,-41.7816444498356,32.0589168798243,28.73469111435,25.720737909035
2015-09-17,0.874231,-18.5788731044626,0,6.44757312170501,33.708241636905,-44.7705210365871,31.2241585081663,33.0044165508941,26.2410006691678
2015-09-18,0.853685,-19.2288371956028,0,5.55665619148389,7.48001715897178,-47.9944322686495,30.687486560553,33.0044165508941,26.7241018035768
2015-09-19,0.882391,-18.5619135391964,6.4317802448943,3.87045257827883,1.2843845741859,-50.3436735777241,32.4348018879432,29.9586664551414,26.9551421358314
2015-09-20,0.938445,-16.3609639118192,21.3870279954077,4.56058540900795,8.98345783741113,-51.1595506239551,35.8362807821232,25.2993970918676,26.8368746326911
2015-09-21,0.919047,-15.1083842846052,16.9193533774251,8.77652778921375,3.63555714622947,-51.7352572759642,35.1763020553311,24.0194468108771,26.6356297882758
2015-09-22,0.901796,-14.4331247916196,13.502378513394,13.8184144160285,7.68892002548463,-52.3648900087432,34.5666165338334,25.142873529898,26.5290043412489
2015-09-23,0.893406,-13.9158549691985,12.5574190285001,15.5028969359193,0,-52.9313401670724,34.2556452963249,25.142873529898,26.4299949975809
2015-09-24,0.81361,-15.3730789222762,0,13.4275231497156,36.8508758888189,-54.2185066126159,31.3655016282861,33.1766650007445,26.9118999978069
2015-09-25,0.736223,-18.0745236994002,0,9.06626305441265,100,-55.7563541183176,28.8254908313087,39.3484731783241,27.8002266535581
2015-09-26,0.785964,-18.1119496055965,23.8924620653547,6.94551984841659,24.0539410114438,-56.2268368313671,32.6034081173903,39.6027908595281,28.6432669539846
2015-09-27,0.720839,-19.5985876955314,0,6.70470479546776,30.3393293081961,-57.7557829670615,30.3332076437265,38.917477182582,29.3771391131701
2015-09-28,0.582886,-24.1922361174664,0,7.96415402178494,100,-59.545874410754,26.1754145421542,50.3222294928321,30.8732169974317
2015-09-29,0.661146,-24.4561956562372,22.0104117741359,7.75503732276064,63.68113864519,-59.5928250655248,31.8798601662261,50.3222294928321,32.2624321756746
2015-09-30,0.738644,-21.8247240010874,43.806513124404,12.4133109708923,37.4334247631765,-57.3262794980737,37.0658772728553,37.3186410593647,32.623589953081
2015-10-01,0.690215,-21.1928321242916,30.1859888232332,20.4255833771611,35.3053378902467,-55.5239593578127,35.2593979426674,37.3186410593647,32.958950746387
2015-10-02,0.678574,-20.7416393781812,26.9119892901037,29.1915922064505,1.67599560494096,-54.210454483709,34.8201009698809,37.4338348258312,33.2785853234901
2015-10-03,0.687171,-19.7777417088132,29.3298721168638,31.4816950210795,0,-52.9060600822805,35.459623914766,33.7542398451536,33.3125606464661
2015-10-04,0.668379,-19.3736641212215,25.4321589952433,29.8895957633503,0,-51.885462446731,34.6591068852054,35.2779818948612,33.4529478784943
2015-10-05,0.628643,-20.0364449347434,14.3479351541187,26.3568707665153,10.7414778957986,-51.8746435164866,32.9644636194267,38.9897243019093,33.8484319087383
2015-10-06,0.650645,-19.3449488414028,21.8211387350251,23.5983577280916,13.0752353594936,-51.6538137420782,34.8635626859587,40.8258040586694,34.3468156337333
2015-10-07,0.609388,-19.9202060692641,11.4864513444635,19.8185249315801,9.43245114765733,-51.8949381152759,32.9769893019173,41.2238278582732,34.838030792629
2015-10-08,0.621716,-19.4817259992294,19.1207319355124,17.9650089036662,16.9845727714879,-51.7612204233691,34.124107355581,42.3699395904847,35.3760242781902
2015-10-09,0.650628,-17.8049293447115,33.3576261338007,18.2276285180428,23.2400712013294,-50.7427460812838,36.8537267769505,27.2458870195179,34.795300188285
2015-10-10,0.627857,-17.1756928140427,28.8723532659638,21.971538084895,3.12618850280887,-49.7503403358761,35.6024757772202,28.3190799809303,34.3327130306168
2015-10-11,0.634963,-16.1708519964335,33.4345587385559,26.7755620985972,0,-48.5916457423811,36.3289708589457,29.1964281592719,33.9658355398065
2015-10-12,0.62603,-15.5192306201978,12.875224360958,28.0219317598973,0.916286471625789,-48.3744161723942,35.7824702620579,24.2385934145821,33.2710325308619
2015-10-13,0.607655,-15.4547664373629,0,24.1284952892569,38.8020038702351,-48.9519729652575,34.6285223580753,28.5683496359564,32.9351266097972
2015-10-14,0.522968,-18.2653865923638,0,14.9296826473278,100,-49.7328304797488,29.8505625919415,43.5095199724825,33.6904404214176
2015-10-15,0.561878,-18.2429233673559,23.6962783871183,9.2090317608434,30.9238490413278,-49.2910733195627,34.3336825125264,43.5095199724825,34.3918032464936
