"date","close","macd","stochfast","stochslow","stoch_volume","smi","rsi","dmi_dx","dmi_adx"
2013-12-17,56.450001,19.8454749648149,86.0043970359826,95.622877271326,51.154136769326,42.9106537982338,68.2387940486674,48.2205916227696,33.8899809313113
2013-12-18,55.509998,18.2037573313785,80.8452151017994,90.5284729758546,35.6575142456212,45.1007840708579,65.4394161773756,45.2705857645756,34.7028812765444
2013-12-19,57.490002,17.7195013464497,91.7124153835118,87.3352816778899,22.0081813248737,48.2702722097234,68.3817349903791,47.4371697616303,35.6124733111934
2013-12-20,60.009998,18.1903385196548,100,87.2522243719292,60.9317885020185,53.4107969307434,71.6856830736187,53.9773508510749,36.9242502783278
2013-12-23,64.540001,20.1650695531321,100,91.4257859322352,48.1663079490218,58.8520436420645,76.4497150432018,63.301037198102,38.8083064868831
2013-12-24,69.959999,23.277348560357,100,96.0300050965359,89.3953592416145,63.8815058759541,80.6456797077407,71.1178509822255,41.1161310936933
2013-12-26,73.309998,25.8575578070479,100,99.0791572648346,100,68.0703407921448,82.697649637748,74.8977705866472,43.52910534319
2013-12-27,63.75,22.2302009305159,60.4468415575855,95.6052046175095,67.9028166059941,64.522211591483,62.3742551099139,45.9144867993605,43.6994897329165
2013-12-30,60.509998,17.9478548372584,39.9624652837646,84.5395720443262,60.8916139672397,57.087202980693,57.2400279607391,24.9305161808719,42.3588487649133
2013-12-31,63.650002,16.2810528322174,53.9342063838061,68.3555179582324,21.0636329419066,51.3055375128109,60.6228818605083,28.2095670903326,41.3481857881575
2014-01-02,67.5,16.5287873179442,67.6863220659226,57.3706459777777,23.120562689093,48.2774834297524,64.3472596761516,32.9705047644101,40.749780000747
2014-01-03,69,16.8438977931502,75.7865280898877,57.0370626109184,28.8106641995386,47.1291078159271,65.7081289934476,38.6052561955198,40.5965997289451
2014-01-06,66.290001,15.3706446301708,60.5618146067416,62.558301670629,20.24347566249,45.0114103109634,61.1656429019403,20.2830697168614,39.1456332995105
2014-01-07,61.459999,11.9701335483787,33.4269719101124,63.4685595454344,26.7149461417124,39.9507118826611,54.0003500717335,13.3753206537203,37.3048966819541
2014-01-08,59.290001,8.63367383023608,21.2359719101123,54.3371930884733,20.2714894423965,32.965492390812,51.103829919987,2.9084970039203,34.8480109906659
