"date","close","macd","stochfast","stochslow","stoch_volume","smi","rsi","dmi_dx","dmi_adx"
2013-08-31,0.005632,13.2279713147811,37.5476009139376,75.9418405906061,50,38.6298338394909,47.5396077898596,0.815268453471844,6.27182414440351
2013-09-01,0.005787,11.7446988387707,49.3526275704494,61.9463315842875,50,34.7141940097558,49.1905109029568,0.772166183098458,5.87899143288172
2013-09-02,0.005528,9.2847674921887,29.6268088347296,48.9663087419699,50,29.8362603472254,46.5541710172894,6.02905041140872,5.88970993134794
2013-09-03,0.00567,8.22039471973159,40.4417364813404,42.5657950410426,50,25.5873494180536,48.1935419545858,3.54922929154198,5.72253274279037
2013-09-04,0.005695,7.47351185652161,42.3457730388424,38.7069476178387,50,21.8592647488075,48.4930891551781,15.6871016903854,6.43428766761858
2013-09-05,0.005715,6.91595426092069,43.8690022848439,39.8324447829399,50,18.1527609304147,48.7483966071768,14.8063915420419,7.03229508722025
2013-09-06,0.005866,7.10809627964344,36.5800865800866,40.2072991181902,50,14.7515599436257,50.7339315242738,18.0633844087304,7.82023003875668
2013-09-07,0.006173,8.46904698316482,69.8051948051948,44.4117397087694,50,13.1031155681573,54.5860976299669,20.4978319907544,8.72577303532795
2013-09-08,0.006183,9.1028007542985,70.887445887446,50.0357636496251,50,12.1193220591464,54.7103208125867,21.2180529496202,9.61807874349168
2013-09-09,0.00627,9.63147847968828,80.3030303030304,60.946964659836,50,12.9932897771926,55.842009735913,26.4518399384609,10.8204902574181
2013-09-10,0.005808,7.59448403300917,37.7358490566038,65.2438581683866,50,11.9245712122325,48.8598840949816,17.2513865981497,11.2798399960417
2013-09-11,0.006273,8.25699659856058,100,69.7734306224873,50,12.8617953001635,54.9634964879504,13.6818050160603,11.4514089260431
2013-09-12,0.006349,8.77195476251025,100,71.6334504070354,50,14.9030322687797,55.8901265230595,14.9355286066945,11.7002746175182
2013-09-13,0.006513,9.56617998500939,100,83.9749698240266,50,17.6709770214541,57.902961589447,21.8690806763868,12.4266179074374
2013-09-14,0.00634,9.02694554731887,82.4365482233504,91.1302663644395,50,19.5410472058085,55.0492459788553,20.8010683435262,13.0247929385866
2013-09-15,0.006472,9.02880915574202,95.8375634517768,95.6345177664976,50,21.8797820337457,56.798764685215,20.8010683435262,13.5802411817965
2013-09-16,0.007056,11.2761752296348,100,93.2205301748451,50,26.3828704017477,63.5568164888856,34.2598015161126,15.0573526342477
2013-09-17,0.009613,22.6170579120219,100,94.7095318668924,50,36.341783199289,79.0268566395686,64.2038182453073,18.5678144636091
2013-09-18,0.010782,32.4767379430995,100,97.1235194585449,50,47.0314200179676,82.6524683293737,70.9164024085298,22.3069993168177
2013-09-19,0.010958,37.3150474281395,100,99.5375070501975,50,55.3903178129202,83.1254378090074,72.2117780103115,25.871626366353
2013-09-20,0.010113,35.8873232428204,83.5922330097088,98.1769147788566,50,58.1973545735153,72.8551127979918,54.0078096158581,27.8813537413176
